userId,movieId,rating

1285,22051,5

1065,795607,2

841,51739,3

1285,418078,1

429,37725,1

1183,55931,4

1193,9095,5

46,10588,5

477,2657,5

503,43539,1

452,307103,1

637,537996,5

453,25678,3

858,398978,4

1231,777,3

1313,10829,5

28,2639,3

128,509364,1

1183,2289,2

28,220286,4

838,84184,4

164,8342,4

221,9445,5

722,10028,5

183,22494,1

735,200727,1

149,515333,2

439,36643,5

766,903,5

476,11135,1

940,12180,3

271,11551,3

752,9730,1

1117,4192,2

681,434203,1

1040,10771,1

515,11441,4

942,9679,2

1099,8329,1

64,8874,3

649,25284,3

357,29963,2

580,57112,3

229,10784,5

1052,10523,4

37,673174,3

264,323676,2

543,10481,5

846,13497,5

1,854,3

1093,25237,4

238,59037,1

385,25059,3

1246,1985,2

564,27958,4

1183,7985,4

598,9846,1

951,13930,5

198,137116,1

846,9275,5

895,36669,2

733,8051,5

286,216769,1

1261,499701,3

630,469055,1

13,209403,1

299,24192,1

1020,11934,4

1296,5919,2

783,10955,2

421,19994,4

652,475210,5

487,48831,2

182,546630,2

61,56903,1

341,24382,1

233,11953,4

829,51608,2

833,8920,3

1071,876716,4

769,38884,1

727,210479,1

881,9843,4

123,314095,5

1264,371638,3

988,860159,5

1323,2636,3

598,1642,3

226,530385,2

1180,397722,2

61,58129,5

1198,454293,3

1306,43931,5

223,60203,4

279,450465,1

1066,13198,1

140,58,3

1279,13491,3

361,513576,5

1246,116811,4

1044,10249,4

800,369299,3

744,152780,4

649,22596,5

878,79108,2

207,223485,2

1279,192102,5

412,106646,2

434,340676,4

300,4482,4

973,607259,2

1016,508763,5

1166,372058,5

331,405,1

300,58451,4

769,460648,3

1141,184125,1

476,56014,3

951,14283,4

1051,2075,4

728,9281,4

576,6949,4

37,13510,2

840,79433,4

1066,1988,4

1176,502292,5

1240,116741,1

256,448776,3

478,9390,4

1195,10515,2

777,9477,1

1238,463272,4

220,216,4

840,111969,2

722,392207,3

704,247218,5

121,354251,1

909,13355,1

1294,86835,2

480,15567,4

63,270919,4

1113,15762,5

768,13403,1

399,206408,3

476,728526,2

948,2062,1

171,726208,5

1122,176241,4

59,653,3

858,9982,4

1117,317744,2

909,9437,5

1211,38031,5

909,98548,5

122,13475,1

1261,210908,2

565,300803,1

985,967,3

557,111083,2

598,631,4

1024,345920,3

360,397415,2

682,589524,5

762,8923,1

741,651070,5

329,426238,1

1050,615177,5

92,9738,3

903,12412,5

256,10498,1

1243,14447,1

434,6948,2

1145,342470,5

1079,830,3

1040,11216,1

318,9343,5

247,41211,3

751,274855,3

936,11365,4

1122,382511,1

841,198663,4

68,8265,2

913,13776,1

1052,632309,5

19,621,3

35,340101,1

492,429238,1

1315,455839,3

123,576,5

251,11165,2

875,612368,1

421,22855,4

482,4495,4

487,253235,2

533,10086,5

650,335791,3

590,324786,5

579,509730,4

63,9540,3

36,348537,2

1021,25602,1

1099,284270,1

1242,4251,2

942,13648,1

267,449756,4

1239,427900,2

1238,254172,3

404,9557,4

610,10876,5

407,9597,1

74,464504,5

1241,284564,3

820,10069,3

482,347026,4

247,26039,1

776,156547,5

588,265180,2

1176,508947,3

1093,87421,4

682,508642,3

316,309304,5

186,10874,2

814,236751,1

1001,230179,3

685,53174,1

770,14574,1

438,524,1

131,399360,4

610,424998,1

695,554590,2

132,75900,1

983,87496,2

622,11322,2

361,45535,4

1099,22171,5

734,9619,3

1100,14438,3

359,752623,1

381,11041,5

1246,669664,1

145,1051,2

1138,278774,1

460,324552,1

1055,36647,1

109,10647,2

840,2009,1

746,519253,1

781,483,4

487,24767,1

1138,258099,4

859,1891,3

100,13933,3

279,535356,4

998,11831,1

13,20701,3

1100,13715,2

902,290762,5

985,458344,1

216,1715,5

92,522162,1

295,25103,1

229,23169,4

521,404733,1

482,244772,1

534,201749,5

1094,11293,1

755,582883,1

948,10050,4

4,5683,1

1088,2323,5

800,19901,4

149,352490,1

1029,13672,3

944,1675,1

114,267193,2

132,9493,5

875,24684,3

283,199661,3

1208,399790,1

795,106747,1

223,1892,2

618,14926,3

898,34636,2

525,21334,1

1070,9697,4

81,10339,3

537,14859,2

604,34463,4

655,522931,5

101,16907,4

827,528949,2

1318,1273,2

1238,290,3

944,7520,3

377,9453,5

211,60309,5

1314,490448,1

28,13665,4

1100,25319,1

4,19286,3

831,21610,2

902,49049,2

937,26688,4

590,76544,4

1319,438148,1

1087,10189,3

371,528491,3

85,887,4

622,459910,3

251,91550,4

107,37834,4

503,619730,1

950,450179,4

848,26428,2

316,928,1

349,503736,1

76,45162,2

449,10729,4

1044,48650,2

857,531428,3

1030,847,1

421,614,3

428,171424,5

436,2107,3

755,11507,3

128,49026,1

1144,279690,5

713,244,5

394,9715,4

827,261023,1

100,198277,5

680,13199,5

1055,291351,1

115,486078,4

782,155,3

742,370964,4

1045,4515,3

950,71,4

728,10766,1

859,755339,3

304,12144,3

249,824,2

216,76285,5

434,74465,2

1001,532671,5

1071,38142,3

72,740925,4

28,11542,2

1103,50845,1

1016,346,4

360,9669,1

1195,157547,1

1211,241843,2

909,9615,3

557,604563,1

247,103731,5

929,26505,4

135,64,2

405,10905,5

16,1365,4

1314,42994,5

115,9718,3

1079,638449,5

569,1977,2

682,30596,1

1049,12481,2

636,3040,3

358,1523,2

742,589739,3

744,469056,5

460,1254,1

1106,400155,2

201,26466,1

686,1610,1

337,10345,4

52,9447,3

1070,458897,1

741,11816,5

157,624963,5

1198,671043,5

76,201088,4

937,330483,1

92,382518,1

16,63197,3

1300,11457,2

645,20246,2

88,11616,1

1267,13688,2

1106,452068,5

286,9386,4

980,1257,2

1218,345938,2

76,12,4

58,489929,4

777,9066,3

99,15171,5

1279,167575,4

1272,567410,4

1145,569814,2

965,1701,4

1052,27130,5

695,109431,5

602,539517,3

575,14161,2

642,52338,2

913,11529,2

1065,2675,2

982,277355,4

1176,408033,3

1045,336808,2

286,19004,4

1291,23439,1

506,20857,4

799,97430,3

233,13754,5

64,138843,2

1264,639798,5

394,12518,3

361,32613,1

1304,13572,1

835,62213,3

579,354912,2

705,1092,2

304,303,1

998,2155,3

460,302429,2

1091,207768,3

636,755566,4

744,13573,2

405,23963,1

1238,18444,4

1250,2293,1

629,83686,4

377,694919,2

290,776328,2

1066,466282,3

270,157099,2

129,41402,1

746,8216,4

872,491480,2

1261,425,4

942,259954,1

885,11037,5

400,11820,4

1163,2044,4

885,40662,3

827,14135,5

728,73624,5

320,489927,2

405,11636,2

1166,37777,1

814,583083,2

201,9945,4

1100,667520,1

645,26170,1

901,413594,1

700,8836,1

221,2767,4

790,25968,4

552,129139,5

57,7006,1

1087,96,2

1021,120475,1

1027,10707,1

1071,57825,1

1172,379,2

711,449674,1

400,938,4

311,11886,4

73,1281,3

15,136,2

1001,632617,2

1176,11356,1

1020,658777,4

652,527,3

466,210577,1

655,520725,3

486,332210,5

537,11208,5

590,421658,3

337,236325,4

755,1700,4

1307,323674,2

872,15,1

796,533514,4

407,28055,4

219,671583,5

299,68722,2

16,660000,5

940,11238,2

590,459,5

866,597433,3

1253,31056,5

537,502422,2

1278,14123,1

1234,16558,2

325,343934,1

131,811,5

1279,321494,5

279,79,3

61,644092,2

78,16761,5

286,11634,4

766,701175,3

129,579974,1

171,78,2

969,305470,3

1049,8833,5

1040,267999,2

30,680028,2

1214,4806,1

385,414453,2

1183,30689,3

1106,10003,2

131,25793,3

1032,11954,4

948,27585,1

473,14029,4

380,15577,3

872,486947,2

619,291328,4

92,11916,2

1203,6972,3

1286,2116,1

1243,867,1

1208,1995,3

1055,36897,1

580,56339,2

1319,11676,4

599,446791,1

108,124470,2

1176,818647,3

1249,399057,3

248,12516,4

121,17609,5

1239,471506,2

400,387,4

1065,30368,1

885,4034,2

1071,87440,3

1020,38093,2

531,133919,4

411,4959,3

1180,7012,5

827,10187,3

982,593402,5

259,3980,4

622,476,2

487,18129,1

1183,97365,4

300,482321,2

480,531219,1

1198,373226,5

743,301804,5

364,763285,4

622,529203,2

1066,647,2

789,1586,1

16,295693,2

64,14444,3

499,146229,3

872,9075,1

612,408648,3

436,618416,5

279,115283,5

1112,643586,1

1070,15301,2

1163,16113,1

980,21519,4

1041,38234,4

890,557940,4

233,96714,1

1081,14024,5

685,488,1

385,4722,1

652,573,4

543,583268,2

256,10363,3

1323,56589,4

944,475888,5

652,333386,4

211,22894,1

101,390584,3

318,348892,1

1148,433247,1

1162,561362,1

1103,956,4

187,15139,3

1099,85739,2

1079,283704,4

841,604872,4

872,214030,1

1285,256474,3

1065,16873,1

1239,9486,5

838,411144,2

57,10858,3

407,2274,2

329,433502,2

1079,86825,5

1323,71254,3

751,9406,5

199,11349,2

934,15167,5

459,357786,1

364,13764,2

728,621707,3

400,39102,4

755,38286,1

1077,265712,4

790,309299,3

1065,17037,3

953,374465,4

973,500904,2

295,9665,5

438,61667,2

742,481848,3

724,4710,2

1307,27374,1

533,38579,5

841,420245,1

1145,41610,3

88,80015,1

454,11007,5

851,12185,3

525,175116,5

942,505177,5

666,81796,2

482,615904,4

1203,616037,3

1049,20722,1

638,397538,3

614,19963,5

598,617505,1

851,48395,2

280,339419,2

866,10473,1

1087,9963,1

1250,9466,3

280,4958,3

944,11962,5

300,10836,4

629,10651,1

1155,121856,3

114,15067,3

219,9759,4

300,272693,2

995,306947,5

16,13492,3

985,216282,5

1306,342878,3

1176,9040,5

1162,10514,1

380,40342,4

743,281338,4

937,11049,1

680,16258,4

858,641,1

327,403,5

1220,250349,4

466,403348,1

439,12707,2

564,14551,2

378,39107,4

770,42801,4

57,502033,5

400,33511,3

1032,7131,1

891,8467,4

18,133694,1

848,12889,5

72,28874,4

1099,480530,2

973,208763,4

491,436343,3

68,11533,1

1075,702,4

1280,543540,4

1225,280996,5

1243,12900,5

546,17654,2

1269,14359,4

26,2163,5

737,424781,2

867,247218,3

813,177494,5

492,9058,3

163,374720,1

890,587301,1

1181,341012,1

1005,82520,2

608,9625,3

1235,413471,5

325,500849,3

434,25769,2

882,6951,5

1002,565743,4

432,9504,3

489,1738,1

8,11231,3

774,300673,4

1310,397722,4

1000,257344,5

403,246080,5

1097,381,4

1180,754,5

376,399366,5

22,13685,3

1103,293646,2

1257,9472,5

560,15384,4

606,496,2

292,336808,3

627,18240,1

93,9669,5

699,438631,2

1267,18333,5

885,357096,4

1242,353616,4

383,1587,4

397,38602,3

748,262391,4

88,597094,1

862,3780,3

20,9800,3

1305,2055,4

376,14517,3

1265,9806,5

1097,13924,2

536,77987,4

140,19277,2

1013,11338,1

367,10596,2

102,5967,5

648,11575,4

861,601,3

1143,449406,3

1300,58007,1

1005,23629,3

1266,13910,1

395,82120,1

1117,587792,4

582,45657,5

117,12165,2

282,38543,3

482,244264,1

743,158,5

1026,492282,3

1050,1573,5

1270,600184,2

1270,206563,4

1215,78383,2

1031,401104,2

822,398173,1

395,215830,4

1142,315880,2

1236,301502,2

46,58013,2

927,14135,3

120,8740,2

228,228165,3

995,480414,2

620,491480,3

526,1278,4

321,397422,3

1267,372519,5

1311,43211,1

1022,612152,1

762,9430,1

912,34636,5

597,521029,2

1097,432087,4

147,25676,5

795,9517,1

13,11894,4

1037,9894,4

739,9272,2

994,6038,2

1141,13926,2

1035,355008,3

773,121,4

61,37777,3

751,19384,1

548,10156,1

364,1433,2

556,11157,3

1276,658751,2

11,12520,2

483,56020,2

546,14819,5

1286,419372,3

608,14873,3

888,10829,5

242,4960,2

19,8366,5

740,50839,1

289,575446,1

154,71157,3

1081,215211,3

1328,45610,1

551,15515,2

1183,9093,2

677,222936,4

856,225565,1

289,3989,3

151,811,5

567,62764,2

1311,399170,2

922,503616,5

1265,25673,2

432,37645,3

1236,447332,3

515,297556,2

774,12499,3

458,4593,2

1031,730154,1

1086,58451,2

123,710356,2

971,48831,5

154,11866,1

938,11811,2

231,8913,5

1092,9427,2

470,9481,2

66,492621,3

548,9509,1

361,14635,4

1026,425001,3

785,11133,5

319,527400,1

289,411143,1

6,587272,2

1205,689700,2

955,408648,2

32,400547,3

282,449924,5

770,653,5

787,15080,5

969,18501,3

903,2637,5

18,13564,5

955,54445,1

295,316029,5

964,34016,2

147,17845,5

326,13386,5

1269,502,5

560,1093,3

503,2292,5

1181,9433,2

37,10693,1

733,20123,2

8,10165,4

1273,18764,5

795,10208,2

385,793,2

1125,22171,3

129,4133,1

25,80321,4

536,606625,1

315,37056,3

384,9564,4

804,38310,4

109,348668,5

19,2252,3

1222,35138,2

49,384521,1

127,88284,2

573,269148,1

930,20283,1

931,250124,4

1300,606952,4

307,756999,5

1093,20539,5

864,283235,5

1183,6877,5

519,173,4

61,518452,2

97,255718,5

1156,19548,2

518,9666,2

1143,15121,5

889,9763,4

426,83389,5

1054,375262,5

199,828,1

1131,58224,2

211,10715,3

337,318922,3

18,11109,4

743,9023,2

292,27346,1

677,44865,5

559,3172,5

1142,10997,2

323,711,4

927,415842,5

52,157832,2

295,10869,2

1157,13751,4

74,551238,4

282,126889,3

1162,1254,1

414,13836,3

196,9960,3

397,88042,3

396,2742,2

554,178809,1

209,5172,5

618,257785,4

882,81836,4

912,398,5

1295,8321,5

1015,110415,1

700,6173,5

384,62177,2

1106,290999,3

900,336843,3

1007,236737,2

83,1018,4

865,11042,2

991,442065,5

714,11891,5

1270,361380,4

597,3594,5

900,424277,2

1263,136911,4

479,8584,2

889,619297,4

1156,600,4

1291,1090,1

33,152601,1

889,11135,5

999,64847,2

488,38073,5

1200,612706,5

1324,591538,3

927,251516,2

332,9318,2

894,196254,3

13,2617,4

1291,318917,2

245,62213,1

912,97795,5

140,468219,4

930,1977,4

765,10653,2

328,9396,5

37,13930,1

484,84332,2

928,253331,1

404,257,3

1222,4141,2

573,174772,2

739,25968,4

137,82532,2

1106,522241,3

684,271397,2

1026,511785,3

1073,635,1

667,560057,3

795,77887,2

842,633515,2

289,1683,4

46,10681,2

1128,183011,2

1222,348089,1

163,179150,1

964,11051,5

307,9957,3

228,31997,1

625,12100,2

554,11913,4

1222,433310,2

397,37347,5

79,699,2

261,464889,2

677,11568,4

700,10867,2

398,902,2

540,18129,4

1031,9294,1

1024,44351,5

828,16222,5

26,487083,5

344,4421,4

275,82679,2

984,13561,5

943,66129,2

465,472451,4

232,10191,5

733,500475,4

282,33997,5

548,14325,3

510,287590,3

492,61012,2

110,56832,1

146,537059,5

1000,10545,3

194,485894,2

1014,12117,2

493,9767,3

582,28468,4

231,329819,4

551,15167,4

664,222935,5

26,611213,5

1270,614587,4

1319,346671,3

201,11648,4

623,8840,2

664,353686,3

595,290542,5

61,292011,4

275,12104,2

597,13803,4

822,301728,3

813,1978,1

1000,9647,4

1106,18912,4

826,347984,1

432,9443,2

325,117691,2

846,227348,4

1271,391714,1

432,381262,1

558,13022,4

900,2636,5

1305,33107,5

1303,283366,3

1257,10868,4

1180,680860,4

316,22527,1

451,517093,3

601,10774,2

458,250219,3

660,274167,1

1072,11474,5

1266,3293,4

395,290764,4

510,242643,1

1000,212,5

95,160885,5

67,10664,1

1197,14794,1

846,328387,2

326,2832,2

1037,2016,1

856,10314,3

432,25504,1

615,11286,1

1081,619278,5

268,348657,4

370,300667,1

972,271736,5

1071,669671,3

175,1396,2

592,193893,3

905,1966,2

334,11316,5

939,1946,4

1297,423899,1

560,11649,4

1055,919,3

337,48714,4

13,11688,2

493,16300,3

577,22897,5

943,41413,5

1054,10650,3

924,140823,4

367,527776,3

201,2749,2

548,281338,2

311,10778,2

1295,390062,2

590,993,5

833,5072,3

206,14138,2

795,7288,5

230,418333,1

196,9460,3

45,763149,1

1142,59967,4

1050,2370,4

242,27324,5

825,582885,5

536,500664,2

1278,258363,2

490,474331,4

646,283552,4

1298,61630,1

889,34205,4

46,13676,4

470,267935,1

984,9335,4

477,130987,5

928,10795,1

660,59570,1

356,19413,4

695,273481,5

537,44933,3

207,51991,3

691,464595,5

1291,591274,2

230,449562,2

908,4688,5

1290,39538,4

261,55787,4

2,8491,1

242,9757,5

465,429662,5

567,287424,4

1156,700,1

1265,38579,4

389,39386,2

984,10172,3

660,10053,3

808,1255,3

571,8884,3

644,319995,3

138,123,1

1262,38358,1

1257,29427,4

268,338952,5

193,221732,5

900,595671,5

326,513310,3

1097,254473,4

656,385332,5

307,362637,4

443,336222,4

1005,539617,3

137,35025,5

401,255343,5

458,282069,5

880,749274,4

745,376570,1

901,10975,4

615,81390,5

991,10195,5

1125,259954,3

582,11821,4

727,76757,4

160,11365,2

316,651881,5

1183,10531,2

704,199373,5

374,335578,2

295,98,2

1271,734265,5

546,294793,2

117,3112,1

1281,9519,3

1180,12637,4

1050,12246,3

300,625450,1

1165,295832,5

1222,157375,3

129,25642,2

102,467956,5

111,343611,5

771,481157,2

1037,180299,5

908,23446,2

344,15251,3

1298,9446,4

111,302156,1

658,13704,2

787,941,3

999,10691,3

147,811367,4

470,245703,4

882,401478,2

1093,690,4

1015,271185,4

1215,455656,4

511,9413,5

1325,615457,3

790,10421,5

911,17264,2

850,336804,1

178,11775,4

592,76489,1

79,10923,4

645,31442,3

825,14859,5

747,10048,3

246,11455,1

1081,8874,5

120,9464,3

915,9687,2

859,8879,3

735,660,4

1081,38356,5

191,766798,4

67,558582,2

213,17908,4

1076,753453,3

162,9316,3

623,12665,5

930,26596,3

370,328425,1

1180,9591,5

599,11001,5

193,426249,3

1037,4413,5

907,18197,2

526,26691,2

1098,80,1

246,86834,2

867,20694,5

714,10022,3

807,8587,2

1120,41662,2

175,71859,3

991,497698,4

536,6283,2

900,16340,4

671,12207,2

731,236735,2

503,523139,5

1026,567609,5

1324,51620,3

140,397415,2

889,1592,5

935,395763,4

6,13920,3

770,7270,3

224,1213,1

567,675445,4

1075,117263,2

163,10611,1

617,254904,1

300,10612,5

623,21755,4

1197,663870,1

536,11012,3

1257,4523,3

94,1249,2

911,68734,5

33,15674,3

686,30596,4

713,513268,5

883,9408,5

17,6520,2

919,455,4

231,5156,2

489,6145,2

765,672322,1

1243,182560,5

610,74643,1

328,346672,1

1180,21484,3

162,331588,4

535,503919,3

750,302150,5

590,2277,4

483,337960,3

1031,1483,1

160,475303,1

858,64678,2

94,3870,4

418,31682,1

1290,10390,2

160,12437,5

785,8953,2

1200,83542,4

908,41216,2

1067,2054,3

1181,558144,2

310,15196,3

193,800497,2

295,20875,1

915,591273,3

1129,429450,5

687,1833,4

945,11026,4

813,437586,1

224,299847,1

66,415132,3

553,655,4

1198,10056,5

1265,11425,1

214,382597,2

379,588228,5

13,74534,3

1181,9550,1

677,11426,2

328,245698,4

420,15512,5

475,270343,3

995,14059,2

481,77877,3

387,678580,2

747,11384,3

196,273477,2

821,1552,2

862,10785,1

1180,136400,3

964,4551,5

364,285733,3

627,10748,2

682,11367,5

648,250734,3

403,9820,2

79,759,4

398,13492,1

268,214030,3

1077,11047,5

1300,206487,1

2,91550,4

370,437033,5

591,19724,1

201,320007,1

1031,333386,1

1073,10753,5

163,506,1

955,195544,2

451,39939,2

489,760161,2

1142,480042,5

238,45243,3

384,363869,3

111,11548,5

1165,301528,2

1049,22907,1

1285,14979,5

397,2011,5

592,13258,3

1117,8975,4

511,9945,2

935,3902,5

465,567,3

384,15709,1

955,570132,3

248,175,2

1120,115929,1

1183,1830,1

344,852046,3

546,354216,5

935,14299,4

1016,637920,2

994,613486,2

938,205587,3

894,292431,2

300,833,3

894,313297,4

1026,205584,5

924,586461,4

401,89185,2

714,501979,3

1165,4597,2

718,8818,1

704,4951,5

528,10803,5

485,4953,1

26,188222,3

178,10362,4

18,14871,3

740,10445,5

744,413362,1

443,716612,2

142,10909,5

22,121828,5

228,8656,5

8,599845,2

407,71552,3

1255,2280,4

856,441701,1

1271,63197,3

1297,267463,5

374,104,4

1183,957,5

695,9631,2

649,676,5

859,82992,5

242,5991,2

19,371865,3

246,219318,4

282,341077,3

546,211052,3

33,514207,5

808,252171,3

957,537061,3

887,7516,1

137,201,1

451,145135,1

7,11421,2

384,15983,4

337,8348,1

245,4349,5

61,16889,3

310,454652,2

903,637649,2

1026,12180,5

8,337167,2

867,11040,1

1297,14052,4

813,458109,4

151,38410,4

691,146301,2

119,9095,1

1165,7343,1

750,14560,2

1074,3019,3

1022,427641,1

486,36897,1

1197,9693,2

770,3133,3

117,524348,1

1097,461992,4

383,11847,5

119,10587,2

927,746333,5

589,499631,5

911,55931,2

245,4476,1

20,640,5

338,253835,5

432,1492,2

985,23169,3

337,532067,5

295,28609,5

19,5729,5

475,174675,5

477,9739,2

573,250349,2

919,11904,1

488,86000,3

175,9513,5

765,10400,2

137,2123,3

595,546554,3

595,907,5

146,604,4

119,193726,4

307,17483,5

224,4641,4

395,53182,5

727,18937,5

1198,9453,5

882,290864,2

274,84105,1

808,4235,4

246,9726,2

246,5910,2

1035,60309,5

1156,8952,4

292,14913,2

407,44113,5

1310,15158,2

880,9889,4

154,13804,1

398,33875,3

850,38541,1

1281,239877,2

74,55301,3

1014,198663,1

1294,594188,4

1265,966,2

238,31587,5

528,345922,4

713,324852,4

1009,48415,1

309,8963,2

697,74777,1

116,817648,3

70,114,4

418,11983,5

1280,5255,2

338,170354,3

686,443463,3

593,2493,2

730,438396,4

1305,14752,3

486,3777,2

199,10464,2

328,9827,2

612,10218,2

367,381890,3

880,12268,5

1294,11234,3

911,23172,1

737,306650,3

1067,12259,1

2,18269,2

245,498249,2

769,83201,5

33,11595,2

787,241258,1

248,15003,4

66,15917,4

553,569547,5

122,2669,5

1242,2009,1

686,72432,5

295,491926,3

1165,10762,3

745,421,5

374,15947,5

83,351286,1

553,16729,1

608,27274,1

707,77459,1

1310,632,2

700,13490,4

360,205775,1

1200,106,5

432,874,1

571,122917,4

617,4923,2

127,9426,5

344,12150,5

476,72570,2

795,552095,4

194,490132,3

242,10280,3

494,11013,4

1262,445954,4

755,384798,5

727,10150,1

162,296100,4

1103,11307,3

867,7520,3

955,8452,1

1072,178,2

489,452187,1

982,355338,3

1276,180948,3

383,417466,4

1024,10734,2

908,12707,1

367,25300,1

185,9040,4

418,17687,3

589,430528,1

420,760868,3

1270,378236,2

707,397538,5

1235,28053,2

551,290512,5

389,18785,4

79,407531,3

84,301337,4

91,383498,5

1097,633604,4

199,446021,5

387,529531,3

465,619730,3

1117,505,5

1081,2105,1

367,307081,3

460,38050,5

901,17894,2

1129,319337,3

991,931,2

880,597316,5

309,111440,4

1266,18415,5

687,13396,3

536,501633,2

196,198185,5

1162,17835,5

1323,35791,1

1017,117,1

389,25205,3

1323,106646,4

969,7552,1

1022,677638,4

590,27581,5

79,244458,5

559,110552,2

1181,340382,4

773,51162,3

691,900,2

207,11448,5

928,10637,2

1286,379873,4

32,474350,3

49,138832,5

439,13933,2

494,2116,2

140,24869,4

395,479040,4

1005,377273,2

530,60175,4

1263,11970,3

559,342737,1

1016,37770,3

180,942,5

1073,10948,1

593,7553,5

618,15764,3

533,13053,3

45,64807,5

288,411873,3

353,67,1

102,14574,4

704,595867,1

577,11697,2

238,467248,3

1049,11178,1

625,184314,1

646,449755,5

348,414453,4

660,11371,2

483,670203,5

1015,10141,4

551,338970,3

224,26263,2

348,147441,2

1311,401698,3

201,244,2

206,586,5

196,37769,4

807,422715,2

1280,1628,2

1044,256591,4

427,29963,2

885,20649,1

735,1162,3

1015,12518,2

1033,339095,2

828,44716,3

389,13785,3

328,23202,1

1246,9593,2

151,1637,5

658,209403,4

648,8195,1

360,24124,2

88,8289,2

907,413594,2

344,25562,3

443,2925,3

1300,747,1

1165,9794,2

984,2334,3

1108,654905,1

1073,12819,2

1180,9567,4

1015,9399,2

1297,473033,2

362,408537,2

748,638,3

385,76025,2

228,79224,5

512,3767,1

582,11208,4

258,14451,5

828,33436,3

160,32823,1

288,113,1

649,345009,3

97,50253,2

160,19899,3

1328,9815,1

25,44040,2

850,420622,4

11,23566,5

319,16646,1

554,599,5

994,284305,1

573,27130,1

1269,27621,2

623,1636,3

596,79548,1

696,9671,5

460,9022,4

845,245916,1

180,94562,4

405,11625,4

69,619297,5

456,260346,2

1309,10569,5

750,912,3

1177,41479,4

1021,599,1

1200,709629,1

738,156022,2

1164,9429,4

397,254375,5

1026,30178,3

205,449674,4

696,227719,1

959,9442,1

221,510388,3

274,33875,4

1091,33680,3

185,9645,2

765,581528,4

102,9070,1

349,9513,5

603,9574,4

349,925,1

1211,19120,4

143,383785,4

845,346671,3

332,589982,5

1125,25403,5

1319,1927,3

678,14900,1

557,8054,2

77,54309,5

272,513223,1

757,635731,4

129,9358,3

